,genres,original_language,vote_average,vote_count,popularity,budget,revenue,runtime,budget_to_rating,budget_to_pop,budget_to_vote_count,vote_count_to_popularity,vote_average_squared,log_budget,release_day_of_week,release_quarter,year,month
775,"['Comedy', 'Thriller', 'Drama']",Korean,8.5,15865.0,57.94,11363000.0,257591776.0,133.0,1196105.2631578948,196116.67241974457,716.1855540148746,269.1720393620631,72.25,16.24587310890507,3,2,2019,5
776,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",English,6.1,4392.0,57.925,150000000.0,290061297.0,111.0,21126760.563380282,2589555.459646094,34145.23104939677,74.53542638947815,37.209999999999994,18.826145858727198,2,1,2018,3
777,"['Fantasy', 'Drama']",English,7.1,4158.0,57.821,65000000.0,93621340.0,136.0,8024691.358024692,1124159.042562391,15628.756912719404,70.68903962870404,50.41,17.989897843244528,5,4,2009,12
779,"['Family', 'Animation', 'Comedy', 'Adventure']",English,7.3,11338.0,57.718,165000000.0,471222889.0,101.0,19879518.072289154,2858726.91361447,14551.547755533998,193.0924077795565,53.29,18.92145603792546,3,4,2012,11
780,"['Adventure', 'Animation', 'Comedy', 'Family']",English,7.0,8366.0,57.617,120000000.0,363258859.0,95.0,15000000.0,2082718.6420674454,14342.058085335246,142.72310080693316,49.0,18.603002309079653,2,4,1998,11
781,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",English,7.5,8877.0,57.602,175000000.0,1073394593.0,100.0,20588235.29411765,3038088.9552446096,19711.64676728993,151.479471690386,56.25,18.980296537602072,2,2,2019,6
782,"['Action', 'Adventure', 'Fantasy']",English,5.9,16813.0,57.483,250000000.0,873637528.0,152.0,36231884.057971016,4349111.911347703,14868.561912691805,287.48525212454905,34.81,19.33697147982652,2,1,2016,3
783,"['Horror', 'Thriller']",English,6.3,2327.0,57.434,12600000.0,28650575.0,84.0,1726027.397260274,219382.2474492461,5412.371134020618,39.82270595885957,39.69,16.349207451286784,4,2,2003,5
784,"['Crime', 'Drama', 'Thriller', 'Action']",English,6.6,6336.0,57.366,60000000.0,218340595.0,130.0,7894736.842105264,1045915.6991946449,9468.202619536058,108.55635130041462,43.559999999999995,17.909855136853043,3,4,2012,12
785,"['Romance', 'Drama']",English,7.9,10366.0,57.342,29000000.0,115603229.0,123.0,3258426.9662921345,505737.5047957867,2797.337706183081,177.6764594974461,62.410000000000004,17.182806422433504,4,2,2004,6
787,"['Thriller', 'Action']",English,6.2,5236.0,57.24,48000000.0,325771424.0,109.0,6666666.666666666,838574.4234800838,9165.552797403094,89.90384615384615,38.440000000000005,17.6867115897055,1,4,2014,12
788,"['Drama', 'Romance', 'Comedy']",English,8.2,1217.0,57.22,18000000.0,33766787.0,109.0,1956521.739130435,314575.32331352675,14778.32512315271,20.903469598076263,67.24,16.705882371415992,3,3,2019,8
790,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",English,7.1,4264.0,57.179,61000000.0,95696996.0,124.0,7530864.197530865,1066825.233040102,14302.461899179367,73.29105003523608,50.41,17.926384438531027,3,1,2007,3
792,"['Adventure', 'Fantasy', 'Family']",English,6.2,6837.0,57.07,95000000.0,226497209.0,118.0,13194444.444444444,1664622.3935517785,13892.95115530857,117.73721370759428,38.440000000000005,18.36938746009113,0,1,2010,2
793,"['Adventure', 'History', 'War', 'Action']",English,7.1,9194.0,56.967,175000000.0,497409852.0,163.0,21604938.27160494,3071953.938244949,19032.082653616097,158.60748356823711,50.41,18.980296537602072,0,2,2004,5
795,"['Horror', 'Mystery', 'Thriller']",English,6.3,2453.0,56.912,10000000.0,167885588.0,103.0,1369863.0136986303,175709.86786617938,4074.9796251018747,42.357369802458905,39.69,16.118095750958314,2,1,2018,1
796,"['Science Fiction', 'Action', 'Adventure']",English,6.2,10751.0,56.906,150000000.0,163712074.0,114.0,20833333.333333332,2635925.912909008,13950.892857142857,185.6629710220012,38.440000000000005,18.826145858727198,3,2,2008,6
797,"['Comedy', 'Romance']",English,6.8,6552.0,56.9,75000000.0,196482882.0,99.0,9615384.615384616,1318101.9332161688,11445.139630703494,113.16062176165804,46.239999999999995,18.132998684833918,4,1,2004,2
798,"['Crime', 'Action', 'Adventure']",Korean,7.8,757.0,56.866,0.0,25775371.0,110.0,0.0,0.0,0.0,13.081947948709086,60.839999999999996,0.0,2,2,2019,5
799,"['Action', 'Thriller']",English,6.3,886.0,56.836,43000000.0,15400000.0,104.0,5890410.95890411,756562.7419241326,48478.015783540024,15.319178366415382,39.69,17.57671069691365,3,1,2022,2
800,"['Horror', 'Thriller', 'Adventure']",English,7.7,9233.0,56.824,7000000.0,470653000.0,124.0,804597.7011494254,123187.38561171337,758.0680095299979,159.67418372993913,59.290000000000006,15.76142084987672,4,2,1975,6
801,"['Horror', 'Mystery', 'Thriller']",English,6.6,555.0,56.787,5000000.0,2543216.0,96.0,657894.7368421053,88048.32091852008,8992.805755395684,9.604236246906744,43.559999999999995,15.424948670398354,4,2,2022,6
803,"['Action', 'Crime', 'Drama']",English,8.2,10416.0,56.493,25000000.0,66023329.0,169.0,2717391.304347826,442532.703166764,2399.9232024575213,181.16988155079747,67.24,17.034386422832473,4,4,1983,12
805,"['War', 'Action']",English,7.4,11883.0,56.428,58800000.0,542307423.0,133.0,7000000.0,1042035.868717658,4947.8290138000675,206.9199693529289,54.760000000000005,17.889652429875657,3,4,2014,12
806,"['Horror', 'Mystery', 'Thriller']",English,6.9,1507.0,56.338,4500000.0,45352337.0,103.0,569620.2531645569,79875.03993751996,2984.084880636605,26.282744427779132,47.61000000000001,15.319588176962746,3,3,2022,9
807,"['Animation', 'Action', 'Fantasy', 'Science Fiction']",Japanese,7.4,705.0,56.338,0.0,23500000.0,55.0,0.0,0.0,0.0,12.295510830513795,54.760000000000005,0.0,5,1,1995,3
808,"['Horror', 'Science Fiction']",English,8.1,12880.0,56.243,11000000.0,104931801.0,117.0,1208791.208791209,195579.89438685702,853.9709649871904,225.00567755009345,65.61,16.213405921671733,4,2,1979,5
810,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family', 'Drama']",English,7.7,4150.0,56.094,80000000.0,122563539.0,83.0,9195402.298850575,1426177.4877883552,19272.46446639364,72.687147511122,59.290000000000006,18.197537205138154,4,2,2002,5
812,"['Animation', 'Science Fiction', 'Action', 'Adventure', 'Family']",English,7.2,426.0,56.008,6000000.0,5849647.0,84.0,731707.3170731708,107127.55320668475,14051.52224824356,7.472635419590232,51.84,15.607270193858982,4,3,1986,8
815,"['Drama', 'Romance']",English,6.8,1044.0,55.945,0.0,33673.0,92.0,0.0,0.0,0.0,18.33347967336904,46.239999999999995,0.0,4,1,2017,2
816,"['Drama', 'Science Fiction', 'Mystery']",English,7.6,16231.0,55.897,47000000.0,203388186.0,116.0,5465116.279069767,840832.2450220942,2895.5150320354855,285.26987363129865,57.76,17.665658180950928,3,4,2016,11
817,"['Drama', 'Science Fiction', 'Thriller']",English,7.2,14405.0,55.887,150000000.0,585410052.0,101.0,18292682.92682927,2683987.331579795,10412.328196584756,253.22129836342222,51.84,18.826145858727198,2,4,2007,12
818,"['Family', 'Fantasy', 'Adventure']",English,6.6,12928.0,55.864,200000000.0,1025467110.0,108.0,26315789.47368421,3580123.1562365745,15469.100471807564,227.34946539110862,43.559999999999995,19.11382792951231,2,1,2010,3
819,"['Drama', 'Thriller']",English,5.8,134.0,55.854,0.0,170000.0,105.0,0.0,0.0,0.0,2.356914201287508,33.64,0.0,3,1,2023,3
820,"['Crime', 'Mystery', 'Thriller']",English,8.4,18886.0,55.835,33000000.0,327311859.0,127.0,3510638.2978723403,591027.1335184025,1747.2335468841002,332.2952406087798,70.56,17.312018149733785,4,3,1995,9
821,"['Science Fiction', 'Adventure', 'Action']",English,7.6,14121.0,55.695,175000000.0,607274134.0,140.0,20348837.209302325,3142113.295627974,12392.012462823963,249.069582855631,57.76,18.980296537602072,2,1,2018,3
823,"['Action', 'Adventure', 'Science Fiction']",English,5.8,11123.0,55.556,200000000.0,791217826.0,158.0,29411764.705882356,3599971.200230398,17979.144192736425,196.67232477544383,33.64,19.11382792951231,5,4,2009,10
824,"['Animation', 'Comedy', 'Family']",English,7.0,7275.0,55.547,75000000.0,527068851.0,87.0,9375000.0,1350207.9320215313,10307.861462341945,128.65404000212214,49.0,18.132998684833918,2,3,2007,7
826,"['Animation', 'Family', 'Comedy', 'Adventure']",English,6.7,8912.0,55.501,80000000.0,660998756.0,91.0,10389610.38961039,1441415.4699915317,8975.653539773364,157.73172156245022,44.89,18.197537205138154,2,1,2006,3
827,"['Thriller', 'Action']",English,6.8,1595.0,55.476,40000000.0,51783040.0,136.0,5128205.128205128,721032.5185665874,25062.65664160401,28.242085133508038,46.239999999999995,17.50439003707821,2,1,2022,3
828,"['Action', 'Adventure']",English,6.6,1339.0,55.434,88000000.0,36964325.0,121.0,11578947.368421054,1587473.3917812174,65671.64179104478,23.72683134280753,43.559999999999995,18.292847383806116,4,3,2021,7
829,"['Adventure', 'Comedy', 'Family']",French,6.6,149.0,55.414,0.0,2551835.0,105.0,0.0,0.0,0.0,2.641188357499911,43.559999999999995,0.0,2,1,2022,2
832,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",English,6.5,10202.0,55.18,170000000.0,1310466296.0,129.0,22666666.666666668,3080826.386371874,16661.766147211605,181.59487362050552,42.25,18.951309000896888,4,2,2018,6
833,"['Drama', 'Romance']",Japanese,7.0,34.0,55.159,0.0,22456368.0,124.0,0.0,0.0,0.0,0.6054238857529515,49.0,0.0,4,1,2022,3
834,"['Science Fiction', 'Action', 'Drama', 'Thriller']",English,7.3,10136.0,55.096,170000000.0,710644566.0,130.0,20481927.710843373,3085523.44997822,16770.247607773505,180.6902452937821,53.29,18.951309000896888,3,2,2014,6
835,"['Animation', 'Adventure', 'Family', 'Western']",English,7.3,453.0,55.071,30000000.0,17635215.0,88.0,3614457.831325301,544751.3210219535,66079.29515418502,8.079042642364145,53.29,17.216707972959764,3,2,2021,5
837,"['Drama', 'Crime']",English,8.6,10913.0,54.99,13000000.0,102600000.0,202.0,1354166.6666666667,236406.61938534278,1191.1306578706249,194.909805322379,73.96,16.380459992348886,4,4,1974,12
839,['Horror'],English,7.3,3444.0,54.932,350000.0,29612367.0,85.0,42168.67469879518,6371.5138716959145,101.59651669085632,61.57476936279768,53.29,12.765691290604371,3,3,1981,9
841,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']",English,7.2,5577.0,54.821,20000000.0,27975429.0,123.0,2439024.390243903,364823.6989474836,3585.5145213338114,99.90863653463751,51.84,16.811242881518265,4,3,2017,8
843,['Comedy'],English,6.8,5673.0,54.736,12000000.0,102731865.0,88.0,1538461.5384615385,219234.14206372408,2114.910116320056,101.78340749246448,46.239999999999995,16.300417291085605,3,1,2012,3
846,"['Action', 'Crime']",English,7.0,9453.0,54.609,75000000.0,205372791.0,109.0,9375000.0,1373399.9890128002,7933.149989422467,169.99046916865976,49.0,18.132998684833918,2,1,2020,2
847,"['Drama', 'History', 'Adventure', 'Action', 'Fantasy', 'Mystery']",Russian,6.2,432.0,54.587,9100000.0,6459306.0,136.0,1263888.8888888888,166706.35865682305,21016.166281755195,7.771601273679098,38.440000000000005,16.02378508137718,3,2,2021,4
849,"['Horror', 'Fantasy']",English,7.2,17663.0,54.378,35000000.0,701842551.0,135.0,4268292.68292683,643642.6496009416,1981.4311594202898,318.9533749864567,51.84,17.370858648025116,2,3,2017,9
850,"['Animation', 'Action', 'Science Fiction']",Japanese,6.8,1360.0,54.326,0.0,50461371.0,85.0,0.0,0.0,0.0,24.58157105158515,46.239999999999995,0.0,5,1,2013,3
851,"['Animation', 'Science Fiction', 'Family', 'Comedy']",English,8.0,1591.0,54.324,0.0,60692022.0,107.0,0.0,0.0,0.0,28.75786277203384,64.0,0.0,3,4,2021,10
853,"['Action', 'Adventure', 'Crime']",English,6.1,8436.0,54.288,85000000.0,346147658.0,107.0,11971830.985915493,1565723.5484821692,10074.671091620245,152.58283895239475,37.209999999999994,18.258161826219297,4,1,2017,1
854,"['Horror', 'Mystery']",English,6.5,3526.0,54.27,24000000.0,172363301.0,120.0,3200000.0,442233.27805417357,6804.649844060108,63.79591098244979,42.25,16.993564429978885,4,4,1997,12
855,"['Action', 'Drama', 'Science Fiction']",English,7.8,17810.0,54.256,97000000.0,619021436.0,137.0,11022727.272727272,1787820.701857859,5446.072651732075,322.31793832344,60.839999999999996,18.390221546776935,1,1,2017,2
856,"['Action', 'Adventure']",English,7.4,7206.0,54.248,178000000.0,791657398.0,147.0,21190476.19047619,3281226.9576758593,24698.210073539612,130.43006081668116,54.760000000000005,18.997294113874336,4,3,2018,7
857,"['Animation', 'Family']",English,7.5,5514.0,54.202,80000000.0,273144151.0,85.0,9411764.705882354,1475960.2966680196,14505.893019038984,99.88768522879606,56.25,18.197537205138154,4,2,2002,6
858,"['Science Fiction', 'Action', 'Adventure']",English,7.1,18413.0,54.138,130000000.0,519311965.0,117.0,16049382.716049384,2401270.8264065906,7059.845769523189,333.9439225216729,50.41,18.683045016112164,1,3,2015,7
861,['Comedy'],English,7.2,6424.0,53.993,20000000.0,170812526.0,113.0,2439024.390243903,370418.3875687589,3112.84046692607,116.81486734675322,51.84,16.811242881518265,1,1,2007,3
863,"['Adventure', 'Fantasy', 'Romance', 'Family']",English,7.1,9256.0,53.963,183000000.0,1054304000.0,127.0,22592592.592592593,3391212.497451958,19768.82359295668,168.40419918854502,50.41,19.024996716270177,2,2,2019,5
864,"['Crime', 'Action', 'Science Fiction']",English,6.8,7305.0,53.945,49000000.0,104399548.0,120.0,6282051.282051282,908332.5609416999,6706.8163153572405,132.95113295113296,46.239999999999995,17.707330876483063,2,1,2015,3
868,['Drama'],English,6.9,62.0,53.853,0.0,1156000.0,95.0,0.0,0.0,0.0,1.1302936940550197,47.61000000000001,0.0,6,2,2014,4
871,"['Adventure', 'Comedy', 'Science Fiction']",English,8.3,18022.0,53.622,19000000.0,381109762.0,116.0,2043010.7526881718,354332.1770914923,1054.2085113466126,329.9403170883527,68.89000000000001,16.759949589762293,2,3,1985,7
872,"['Horror', 'Mystery']",English,6.4,3164.0,53.567,40000000.0,97231420.0,111.0,5405405.405405405,746728.396214087,12638.23064770932,57.983763080249965,40.96000000000001,17.50439003707821,0,2,2011,4
873,"['Animation', 'Comedy', 'Family', 'Music']",English,7.1,7321.0,53.534,75000000.0,634151679.0,108.0,9259259.25925926,1400978.817200284,10243.102977328599,134.24652510360508,50.41,18.132998684833918,2,4,2016,11
876,"['Drama', 'Action', 'History']",English,8.0,6688.0,53.406,97600000.0,225508210.0,153.0,10844444.444444444,1827510.0176010185,14591.119748841382,122.92761827739588,64.0,18.39638806162922,2,4,2019,11
878,"['Science Fiction', 'Action']",English,6.7,5363.0,53.37,170000000.0,386600138.0,132.0,22077922.077922076,3185310.099306727,31692.76659209545,98.63895530623506,44.89,18.951309000896888,2,2,2019,5
879,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",English,5.6,5117.0,53.329,130000000.0,371876278.0,110.0,19696969.6969697,2437698.062967616,25400.547088706528,94.18542583150803,31.359999999999996,18.683045016112164,2,1,2013,3
881,"['Action', 'Animation', 'Fantasy']",Japanese,6.5,603.0,53.228,23000000.0,17150803.0,93.0,3066666.6666666665,432103.4042233411,38079.470198675495,11.119716751493693,42.25,16.951004817371683,5,2,2014,6
885,"['Action', 'Drama', 'Science Fiction']",English,6.3,8202.0,53.083,160000000.0,529076069.0,123.0,21917808.219178084,3014147.655558277,19505.05912471047,151.65578832535178,39.69,18.8906843794481,2,2,2014,5
886,"['Adventure', 'Fantasy', 'Romance']",English,6.2,8105.0,53.044,110000000.0,712171856.0,117.0,15277777.777777778,2073750.094261368,13570.194917345176,149.97039449337578,38.440000000000005,18.5159909328476,2,4,2011,11
887,"['Family', 'Animation', 'Adventure']",English,7.3,5700.0,53.03,4000000.0,205843612.0,78.0,481927.71084337344,75429.00245144257,701.6312927556569,105.49694614103275,53.29,15.201805169084134,2,4,1967,10
888,"['Animation', 'Family', 'Fantasy', 'Adventure']",English,7.2,5339.0,53.008,3000000.0,57200000.0,75.0,365853.6585365854,56595.23090854211,561.7977528089888,98.85572507776625,51.84,14.914123179965662,5,3,1951,7
889,"['Adventure', 'Fantasy', 'Drama', 'Romance']",English,6.5,8225.0,52.936,120000000.0,829747654.0,115.0,16000000.0,2266888.317968868,14587.892049598833,152.4955502818155,42.25,18.603002309079653,1,4,2012,11
890,['Comedy'],English,5.4,3817.0,52.913,40000000.0,126069509.0,97.0,6250000.0,755957.8931453519,10476.689366160294,70.79925064455698,29.160000000000004,17.50439003707821,3,3,2014,7
892,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",English,6.7,9505.0,52.827,61000000.0,312296056.0,131.0,7922077.922077922,1154712.5522933349,6416.999789606564,176.58424210897877,44.89,17.926384438531027,2,3,2015,9
893,"['Drama', 'Music']",English,8.4,13542.0,52.763,3300000.0,13092000.0,107.0,351063.829787234,62543.82806133086,243.66831573506607,251.88326544277663,70.56,15.009433329466965,4,4,2014,10
